赛事咪咕,#genre#
安徽-安徽旅游广播,http://satellitepull.cnr.cn/live/wxahlygb/playlist.m3u8
安徽-安徽生活广播,http://satellitepull.cnr.cn/live/wxahshgb/playlist.m3u8
安徽-安徽综合广播,http://satellitepull.cnr.cn/live/wxahxxgb/playlist.m3u8
安徽-安徽音乐广播,http://satellitepull.cnr.cn/live/wxahyygb/playlist.m3u8
安徽-黄山交通旅游广播,http://ls.qingting.fm/live/1969.m3u8
安徽-黄山综合广播,http://ls.qingting.fm/live/1968.m3u8
安徽-宿州交通广播,http://live.ahsz.tv/audio/s10001-jtgb/index.m3u8
安徽-宿州综合广播,http://live.ahsz.tv/audio/s10001-xwgb/index.m3u8
安徽-宿州文艺广播,http://live.ahsz.tv/audio/s10001-wygb/index.m3u8
北京-CGTNArabic,http://livear.cgtn.com/1000a/prog_index.m3u8
北京-CRIGlobalRadio,http://sk.cri.cn/hyhq.m3u8
北京-CRIVoiceofSouthChinaSea,http://sk.cri.cn/nhzs.m3u8
北京-CRIHitFM,http://satellitepull.cnr.cn/live/wxhitfm/playlist.m3u8
北京-CRINewsPlusAM846,http://sk.cri.cn/am846.m3u8
北京-CRINewsPlusAM1008,http://sk.cri.cn/am1008.m3u8
北京-BeijingTrafficRadio,http://live.xmcdn.com/live/93/64.m3u8
北京-CRIHitFM劲曲调频88.7,http://sk.cri.cn/887.m3u8
北京-CGTNSpanish,http://livees.cgtn.com/1000e/prog_index.m3u8
北京-CGTNDocumentary,http://livedoc.cgtn.com/1000d/prog_index.m3u8
北京-CGTNRussian,http://liveru.cgtn.com/1000r/prog_index.m3u8
北京-CGTNFrench,http://livefr.cgtn.com/1000f/prog_index.m3u8
钢琴-湖北古典音乐广播,http://satellitepull.cnr.cn/live/wx32hubfnetgb/playlist.m3u8
公共广播-湖北农村广播,http://satellitepull.cnr.cn/live/wx32hubncgb/playlist.m3u8
广东南粤之声,http://satellitepull.cnr.cn/live/wxnyzs/playlist.m3u8
广东股市广播,http://satellitepull.cnr.cn/live/wxgdgsgb/playlist.m3u8
CantonNewsRadio,http://ls.qingting.fm/live/4848.m3u8
广东新闻广播,http://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东城市之声,http://satellitepull.cnr.cn/live/wxgdcszs/playlist.m3u8
广东文体广播,http://satellitepull.cnr.cn/live/wxgdwtgb/playlist.m3u8
ChaochowOperaRadio,http://ls.qingting.fm/live/4595.m3u8
ChaochowNewsRadio,http://ls.qingting.fm/live/4596.m3u8
ChaochowTraffic&MusicRadio,http://ls.qingting.fm/live/4594.m3u8
CantonTrafficRadio,http://ls.qingting.fm/live/4955.m3u8
广东南方生活广播,http://satellitepull.cnr.cn/live/wxgdnfshgb/playlist.m3u8
广西-广西私家车调频FM93.0,http://live.xmcdn.com/live/302/64.m3u8
贵州-贵州综合广播,http://satellitepull.cnr.cn/live/wx32gzwxwzhgb/playlist.m3u8
贵州-贵州茅台之声,http://satellitepull.cnr.cn/live/wx32gzgsgb/playlist.m3u8
贵州-KweiyangNewsRadio,http://ls.qingting.fm/live/1773.m3u8
贵州-KweiyangMusicRadio,http://ls.qingting.fm/live/4874.m3u8
贵州-KweiyangTrafficRadio,http://ls.qingting.fm/live/1774.m3u8
海南-CRI南海之声,http://cnlive.cnr.cn/hls/nanhaizhisheng.m3u8
海南-海南交通广播（高清音质）,http://satellitepull.cnr.cn/live/wxhainjtgb/playlist.m3u8
湖北-恩施综合广播,https://live.xmcdn.com/live/1435/64.m3u8
湖北-恩施交通音乐广播,https://live.xmcdn.com/live/1434/64.m3u8
湖北-武汉交通广播·武汉市应急广播电台,http://ls.qingting.fm/live/4665.m3u8
湖北-武汉音乐广播·动感93.6,http://ls.qingting.fm/live/5011.m3u8
湖北-长江水上信息安全台,http://ls.qingting.fm/live/2694923.m3u8
湖北-十堰旅游生活广播,http://live.xmcdn.com/live/2682/64.m3u8
湖北-武汉经典音乐广播·岁月悠长，听见好时光,http://ls.qingting.fm/live/1297.m3u8
湖南-湖南乡村之声,http://satellitepull.cnr.cn/live/wx32hunyygb/playlist.m3u8
湖南-洛阳综合广播,http://live.xmcdn.com/live/491/64.m3u8
湖南-洛阳交通广播,http://live.xmcdn.com/live/492/64.m3u8
湖南-HunanModernMusicRadio,http://ls.qingting.fm/live/4980.m3u8
湖南-HunanNewsRadio,http://ls.qingting.fm/live/4978.m3u8
湖南-湖南文艺广播（卫星）,http://satellitepull.cnr.cn/live/wx32hunwygb/playlist.m3u8
湖南-湖南交通广播,http://satellitepull.cnr.cn/live/wx32hunjtgb/playlist.m3u8
湖南-湖南新闻综合广播,http://satellitepull.cnr.cn/live/wx32hunxwgb/playlist.m3u8
湖南-HunanTrafficRadio,http://ls.qingting.fm/live/4879.m3u8
湖南-河南天籁之音,http://stream.hndt.com/live/gudian/playlist.m3u8
湖南-HunanGoldenEagleRadio,http://ls.qingting.fm/live/4937.m3u8
湖南-河南网络广播有声文摘,http://stream3.hndt.com/now/WNoVfBcQ/playlist.m3u8
湖南-HunanVoiceofHsiaoHsiangRadio,http://ls.qingting.fm/live/4982.m3u8
湖南-许昌综合广播,http://live.xmcdn.com/live/484/64.m3u8
湖南-商丘综合广播,http://live.xmcdn.com/live/1271/64.m3u8
湖南-HunanCarMusicRadio,http://ls.qingting.fm/live/4979.m3u8
湖南-HunanGoldenOldieRadio,http://ls.qingting.fm/live/4981.m3u8
湖南-SiangtanNewsRadio,http://live.hnxttv.com:9601/live/radiomg/100K/tzwj_video.m3u8
吉林-吉林市综合广播,http://live.xmcdn.com/live/443/64.m3u8
江苏-江苏金陵之声,http://satellitepull.cnr.cn/live/wx32jsqctp/playlist.m3u8
江苏-江苏音乐广播,http://satellitepull.cnr.cn/live/wx32jsyygb/playlist.m3u8
江苏-WukinMetroRadio,http://live.wjyanghu.com/live/CH6.m3u8
江苏-KiangsuHealthRadio,http://lzlive.vojs.cn/EWpb5Ov/92/live.m3u8
江苏-KiangsuTrafficRadio,http://lzlive.vojs.cn/4TaHTeL/92/live.m3u8
江苏-扬州邗江广播,http://live.xmcdn.com/live/2539/64.m3u8
江苏-ChangchowMusicRadio,http://ls.qingting.fm/live/2799.m3u8
江苏-江苏故事广播,http://satellitepull.cnr.cn/live/wx32jsgsgb/playlist.m3u8
江苏-江苏健康广播,http://satellitepull.cnr.cn/live/wx32jsjkgb/playlist.m3u8
江苏-江苏交通广播网,http://satellitepull.cnr.cn/live/wx32jsjtgb/playlist.m3u8
江苏-KiangsuMusicRadio,http://lzlive.vojs.cn/jAmO6Ng/92/live.m3u8
江苏-江苏经典流行音乐广播,http://satellitepull.cnr.cn/live/wx32jsjdlxyy/playlist.m3u8
江苏-江苏综合广播,http://satellitepull.cnr.cn/live/wx32jsxwzhgb/playlist.m3u8
江苏-江苏新闻广播,http://satellitepull.cnr.cn/live/wx32jsxwgb/playlist.m3u8
江苏-ChangchowNewsRadio,http://ls.qingting.fm/live/2798.m3u8
江苏-ChangchowTrafficRadio,http://ls.qingting.fm/live/2796.m3u8
江苏-KiangsuVoiceofKinglingRadio,http://lzlive.vojs.cn/Hd2hIgM/92/live.m3u8
江苏-KiangsuLiterature&ArtRadio,http://lzlive.vojs.cn/pL6NkZo/92/live.m3u8
江苏-KiangsuClassicalMusicRadio,http://lzlive.vojs.cn/2wtSfrS/92/live.m3u8
江苏-ChangchowMetroRadio,http://ls.qingting.fm/live/2794.m3u8
江苏-KiangsuFinanceRadio,http://lzlive.vojs.cn/caijing/92/live.m3u8
江苏-KiangsuStoryRadio,http://lzlive.vojs.cn/rWjyus9/92/live.m3u8
江苏-KiangsuNewsRadio,http://lzlive.vojs.cn/5Fo8mMX/92/live.m3u8
江苏-KiangsuGeneralNewsRadio,http://lzlive.vojs.cn/rTyLc36/92/live.m3u8
江西-KiangsiMetroRadio,http://ls.qingting.fm/live/1810.m3u8
江西-上饶新闻综合广播,http://ls.qingting.fm/live/1808.m3u8
交通-湖北楚天交通广播,http://satellitepull.cnr.cn/live/wx32hubctjtgb/playlist.m3u8
经济的-辽宁广播电视台经济广播,http://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8
辽宁-辽宁广播电视台综合广播,http://satellitepull.cnr.cn/live/wxlnzhgb/playlist.m3u8
辽宁-辽宁广播电视台交通广播FM97.5,http://satellitepull.cnr.cn/live/wxlnjtgb/playlist.m3u8
辽宁-盘锦交通文艺广播,http://live.xmcdn.com/live/350/64.m3u8
辽宁-盘锦综合广播,http://live.xmcdn.com/live/348/64.m3u8
辽宁-盘锦经济生活广播,http://live.xmcdn.com/live/2696/64.m3u8
辽宁-辽阳交通文艺广播,http://live.xmcdn.com/live/2060/64.m3u8
辽宁-辽宁广播电视台乡村广播,http://satellitepull.cnr.cn/live/wxlnxcgb/playlist.m3u8
辽宁-TantungTrafficRadio,http://ls.qingting.fm/live/1091.m3u8
辽宁-TantungNewsRadio,http://ls.qingting.fm/live/1090.m3u8
辽宁-朝阳交通广播,http://live.xmcdn.com/live/354/64.m3u8
流行音乐-湖北楚天音乐广播,http://satellitepull.cnr.cn/live/wx32hubctyygb/playlist.m3u8
内蒙古-内蒙古绿野之声,http://ls.qingting.fm/live/1888.m3u8
内蒙古-赤峰综合广播,http://live.xmcdn.com/live/1085/64.m3u8
内蒙古-呼伦贝尔综合广播,http://satellitepull.cnr.cn/live/wx32nmghlbehygb/playlist.m3u8
宁西亚-NingsiaTrafficRadio,http://ls.qingting.fm/live/1840.m3u8
青海-青海生活广播,http://stream2.qhbtv.com/hetp/playlist.m3u8
青海-青海经济广播,http://stream2.qhbtv.com/jjgb/sd/live.m3u8
青海-青海藏语广播,http://satellitepull.cnr.cn/live/wx32qhzygb/playlist.m3u8
青海-青海交通音乐广播,http://satellitepull.cnr.cn/live/wx32qhjtyygb/playlist.m3u8
青年-黑龙江高校广播,http://satellitepull.cnr.cn/live/wx32hljgxgb/playlist.m3u8
山东-TsingtaoMusic&SportsRadio,http://ls.qingting.fm/live/1677.m3u8
山东-HotseNewsRadio,http://live.hznet.tv:1935/live/live875/32K/tzwj_video.m3u8
山东-烟台经典音乐广播,http://live.xmcdn.com/live/2718/64.m3u8
山东-HotseMusicRadio,http://live.hznet.tv:1935/live/live918/32K/tzwj_video.m3u8
山东-烟台交通广播,http://live.xmcdn.com/live/2715/64.m3u8
山东-烟台音乐广播,http://live.xmcdn.com/live/2716/64.m3u8
山东-TsiningTrafficRadio,http://lives.jnnews.tv/audio/s10001-1042/index.m3u8
山东-济南生活广播,http://cnlive.cnr.cn/hls/jnshgb.m3u8
山东-济南都市广播,http://cnlive.cnr.cn/hls/jndsgb.m3u8
山东-济南音乐广播,http://live.xmcdn.com/live/799/64.m3u8
山东-济南经济广播,http://live.xmcdn.com/live/800/64.m3u8
山东-新泰音乐广播,http://live.xtgdw.cn:1935/live/xtlh/playlist.m3u8
山东-TsiningLifeRadio,http://lives.jnnews.tv/audio/s10001-1070/index.m3u8
山东-TsingtaoStoryRadio,http://ls.qingting.fm/live/4956.m3u8
山东-TsingtaoEconomicsRadio,http://ls.qingting.fm/live/1674.m3u8
山东-HotseTrafficRadio,http://live.hznet.tv:1935/live/live948/32K/tzwj_video.m3u8
山东-TsingtaoTrafficRadio,http://ls.qingting.fm/live/1676.m3u8
山东-WeifangTrafficRadio,http://ls.qingting.fm/live/4014.m3u8
山东-WeifangMusicRadio,http://ls.qingting.fm/live/4865.m3u8
山东-烟台综合广播,http://live.xmcdn.com/live/2717/64.m3u8
山东-TsingtaoNewsRadio,http://ls.qingting.fm/live/1673.m3u8
山东-德州交通音乐广播,http://video.dztv.tv:1935/live/dzjtyy/playlist.m3u8
山东-TsiningNewsRadio,http://lives.jnnews.tv/audio/s10001-1018/index.m3u8
山东-TsingchowNewsRadio,http://sdqz.chinashadt.com:2036/live/4.stream/playlist.m3u8
山东-ShantungMusicRadio,http://ls.qingting.fm/live/1665.m3u8
山东-TsingtaoPrivateCarRadio,http://ls.qingting.fm/live/1675.m3u8
山西-TaiyuanEconomicsRadio,http://ls.qingting.fm/live/4018.m3u8
山西-ShansiMusicRadio,http://ls.qingting.fm/live/4932.m3u8
山西-TaiyuanMusicRadio,http://ls.qingting.fm/live/1185.m3u8
山西-TaiyuanTrafficRadio,http://ls.qingting.fm/live/4900.m3u8
山西-临汾综合广播,http://live.xmcdn.com/live/2514/64.m3u8
山西-运城综合广播,http://live.xmcdn.com/live/1252/64.m3u8
山西-运城文艺广播,http://live.xmcdn.com/live/1251/64.m3u8
上海-上海经典音乐广播,http://l3.smgtech.net/AppName/1197.m3u8
神思-SianMusicRadio,http://stream3.xiancity.cn/4/sd/live.m3u8
神思-SianInfoRadio,http://stream3.xiancity.cn/2/sd/live.m3u8
神思-SianNewsRadio,http://stream3.xiancity.cn/1/sd/live.m3u8
神思-SianTrafficRadio,http://stream3.xiancity.cn/5/sd/live.m3u8
神思-陕西青少广播,http://satellitepull.cnr.cn/live/wxsxxqcgb/playlist.m3u8
神思-陕西戏曲广播,http://satellitepull.cnr.cn/live/wxsxxxqgb/playlist.m3u8
神思-延安交通音乐广播,http://live.xmcdn.com/live/2698/64.m3u8
神思-陕西都市广播,http://satellitepull.cnr.cn/live/wxsxxdsgb/playlist.m3u8
神思-陕西新闻广播,http://satellitepull.cnr.cn/live/wxsxxxwgb/playlist.m3u8
神思-陕西农村广播,http://satellitepull.cnr.cn/live/wxsxxncgb/playlist.m3u8
神思-陕西音乐广播,http://satellitepull.cnr.cn/live/wxsxxyygb/playlist.m3u8
神思-陕西经济广播·896汽车调频,http://satellitepull.cnr.cn/live/wxsxxjjgb/playlist.m3u8
生活方式-湖北生活广播,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
四川-MianyangTrafficRadio,http://ls.qingting.fm/live/4026.m3u8
四川-四川农村广播,http://satellitepull.cnr.cn/live/wxsc925/playlist.m3u8
四川-乐山综合广播,http://live.xmcdn.com/live/2702/64.m3u8
四川-SzechuanTouristRadio,http://live.xmcdn.com/live/753/64.m3u8
四川-眉山交通音乐广播,http://live.xmcdn.com/live/2358/64.m3u8
四川-攀枝花综合广播,http://live.xmcdn.com/live/1064/64.m3u8
四川-SzechuanVoiceofTienFu,http://live.xmcdn.com/live/1646/64.m3u8
四川-PenganNewsRadio,http://palive.patv123.com:8091/live/fm1062.m3u8
四川-ChengtuGoldenRadio,http://ls.qingting.fm/live/4892.m3u8
四川-ChengtuTrafficRadio,http://ls.qingting.fm/live/4891.m3u8
四川-SzechuanTrafficRadio,http://live.xmcdn.com/live/752/64.m3u8
四川-成都交通文艺广播,http://livecdn.pull.cdbs.com.cn/live/fm914/playlist.m3u8
四川-成都新闻广播,http://livecdn.pull.cdbs.com.cn/live/fm998/playlist.m3u8
四川-ChengtuNewsRadio,http://ls.qingting.fm/live/4897.m3u8
四川-MianyangMusicRadio,http://ls.qingting.fm/live/4025.m3u8
四川-SzechuanMetroVoiceRadio,http://live.xmcdn.com/live/755/64.m3u8
四川-ChengtuEconomicsRadio,http://ls.qingting.fm/live/1121.m3u8
四川-SzechuanLiterature&ArtRadio,http://live.xmcdn.com/live/1641/64.m3u8
四川-四川民族广播,http://satellitepull.cnr.cn/live/wxscmzgb/playlist.m3u8
四川-四川综合广播,http://satellitepull.cnr.cn/live/wxsczhgb/playlist.m3u8
四川-四川城市之音,http://satellitepull.cnr.cn/live/wxsccszs/playlist.m3u8
四川-四川交通广播,http://satellitepull.cnr.cn/live/wxscjtgb/playlist.m3u8
四川-四川新闻广播,http://satellitepull.cnr.cn/live/wxsclyshgb/playlist.m3u8
四川-四川岷江音乐广播,http://satellitepull.cnr.cn/live/wxscmjyyt/playlist.m3u8
四川-四川经济广播,http://satellitepull.cnr.cn/live/wxscjjgb/playlist.m3u8
四川-MianyangNewsRadio,http://ls.qingting.fm/live/4024.m3u8
天神-滨海音乐广播FM100.5,http://ls.qingting.fm/live/23869.m3u8
天神-天津卫视伴音,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
文学-北京文艺广播,http://cnlive.cnr.cn/hls/bjwygb.m3u8
西藏-西藏汉语广播,http://satellitepull.cnr.cn/live/wxxzhygb/playlist.m3u8
西藏-西藏康巴话广播,http://satellitepull.cnr.cn/live/wxxzzykbfy/playlist.m3u8
西藏-西藏藏语广播,http://satellitepull.cnr.cn/live/wxxzzygb/playlist.m3u8
西藏-西藏都市生活广播,http://satellitepull.cnr.cn/live/wxxzdsshgb/playlist.m3u8
西藏-西藏科教广播,http://media.vtibet.com/masvod/HLSLive/49/kejiaoRadio.m3u8
希望-张家口综合广播,http://nlive.zjkgdcs.com:8091/live/xwgb.m3u8
希望-秦皇岛交通文艺广播,http://live.xmcdn.com/live/523/64.m3u8
希望-秦皇岛娱乐生活广播欢乐调频,http://live.xmcdn.com/live/1129/64.m3u8
希望-ShikiachwangMusicRadio,http://ls.qingting.fm/live/1654.m3u8
希望-ShikiachwangNewsRadio,http://ls.qingting.fm/live/1652.m3u8
希望-张家口农业经济广播,http://nlive.zjkgdcs.com:8091/live/sjc.m3u8
希望-张家口综艺广播,http://nlive.zjkgdcs.com:8091/live/jtgb.m3u8
希望-张家口城市生活广播,http://nlive.zjkgdcs.com:8091/live/pwgb.m3u8
希望-河北音乐广播Hopeimusicradio,http://live.xmcdn.com/live/494/64.m3u8
希望-河北私家车广播,http://ls.qingting.fm/live/4868.m3u8
希望-秦皇岛私家车广播,http://live.xmcdn.com/live/1122/64.m3u8
希望-ShikiachwangTrafficRadio,http://ls.qingting.fm/live/1655.m3u8
希望-河北旅游广播HopeiTravelRadio,http://ls.qingting.fm/live/1651.m3u8
新疆-UrumtsiUyghurRadio,http://ls.qingting.fm/live/1923.m3u8
新疆-新疆汉语综合广播,http://satellitepull.cnr.cn/live/wxxjlsgb/playlist.m3u8
新疆-新疆哈语广播,http://satellitepull.cnr.cn/live/wxxjhygb/playlist.m3u8
新疆-UrumtsiTrafficRadio,http://ls.qingting.fm/live/1919.m3u8
新疆-UrumtsiNewsRadio,http://ls.qingting.fm/live/1918.m3u8
新疆-阿克苏汉语广播,http://live.xmcdn.com/live/2681/64.m3u8
新疆-新疆维语综合广播,http://satellitepull.cnr.cn/live/wxxjwyzhgb/playlist.m3u8
新疆-新疆文化旅游广播,http://satellitepull.cnr.cn/live/wxxjsjcgb/playlist.m3u8
新疆-新疆维语文艺广播,http://satellitepull.cnr.cn/live/wxxjwyjtwygb/playlist.m3u8
新疆-新疆汉语新闻广播,http://satellitepull.cnr.cn/live/wxxjxwgb/playlist.m3u8
新疆-新疆蒙语广播,http://satellitepull.cnr.cn/live/wxxjmygb/playlist.m3u8
新疆-新疆柯语广播,http://satellitepull.cnr.cn/live/wxxjkygb/playlist.m3u8
新疆-新疆交通广播,http://satellitepull.cnr.cn/live/wxxjjtgb/playlist.m3u8
新疆-UrumtsiTourist&MusicRadio,http://ls.qingting.fm/live/1920.m3u8
新闻-湖北之声（中波卖药版）,http://satellitepull.cnr.cn/live/wx32hubzsgb/playlist.m3u8
新闻-湖北经济资讯广播FM99.8,http://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
新闻-湖北经济资讯广播AM1179,http://satellitepull.cnr.cn/live/wx32hubzxgb/playlist.m3u8
云南-西双版纳汉语综合广播,http://file.xsbnrtv.cn/vms/audios/nmip-media/audiolive/audio2/playlist.m3u8
云南-云南旅游广播（2）,http://satellitepull.cnr.cn/live/wxxgllzs/playlist.m3u8
云南-KunmingAutoRadio,http://ls.qingting.fm/live/1936.m3u8
云南-文山综合广播,http://m3u8.channel.wsrtv.com.cn/cms/audios/nmip-media/audiolive/audio9/playlist.m3u8
云南-KunmingMetroRadio,http://ls.qingting.fm/live/1935.m3u8
云南-KunmingMetroInfoRadio,http://ls.qingting.fm/live/1937.m3u8
云南-云南音乐广播,http://live.xmcdn.com/live/904/64.m3u8
云南-云南交通广播,http://live.xmcdn.com/live/903/64.m3u8
云南-云南新闻广播,http://live.xmcdn.com/live/905/64.m3u8
云南-昆明城市管理广播,https://live.xmcdn.com/live/906/64.m3u8
云南-西双版纳傣语·哈尼语综合广播,http://file.xsbnrtv.cn/vms/audios/nmip-media/audiolive/audio4/playlist.m3u8
云南-昆明综合广播,https://live.xmcdn.com/live/910/64.m3u8
云南-云南民族广播,http://live.xmcdn.com/live/911/64.m3u8
浙江-杭州西湖之声,http://live.xmcdn.com/live/635/64.m3u8
浙江-SinchangVoiceofTienmu,http://l.cztvcloud.com/channels/lantian/SXxinchangaud/128k.m3u8
浙江-SiaoshanFMRadio,http://l.cztvcloud.com/channels/lantian/SXxiaoshanaud1/128k.m3u8
浙江-绍兴综合广播,http://live.shaoxing.com.cn/audio/s10001-xw1/index.m3u8
浙江-绍兴交通广播,http://live.shaoxing.com.cn/audio/s10001-jt2/index.m3u8
浙江-绍兴戏曲广播,http://live.shaoxing.com.cn/audio/s10001-xq3/index.m3u8
浙江-ShangyuPeopleRadio,http://l.cztvcloud.com/channels/lantian/SXshangyuaud/128k.m3u8
浙江-浙江好易购广播,http://hw-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
浙江-浙江之声,http://satellitepull.cnr.cn/live/wxzjzs/playlist.m3u8
浙江-浙江城市之声,http://satellitepull.cnr.cn/live/wxzjcszs/playlist.m3u8
浙江-浙江交通之声,http://satellitepull.cnr.cn/live/wxzjjtgb/playlist.m3u8
浙江-浙江民生资讯广播,http://satellitepull.cnr.cn/live/wxzjmsgb/playlist.m3u8
浙江-浙江音乐广播,http://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8
浙江-SiaoshanCableRadio,http://l.cztvcloud.com/channels/lantian/SXxiaoshanaud2/128k.m3u8

中国-羊城交通广播·广东交通之声,http://satellitepull.cnr.cn/live/wxgdycjtt/playlist.m3u8
中国-北京体育广播,http://cnlive.cnr.cn/hls/bjtygb.m3u8
中国-河南教育广播,http://satellitepull.cnr.cn/live/wxhnlygb/playlist.m3u8
中国-湖南经济广播,http://satellitepull.cnr.cn/live/wx32hunjjgb/playlist.m3u8
中国-巴彦淖尔文艺生活广播,http://live.xmcdn.com/live/2599/64.m3u8
中国-河南警广之声,http://stream3.hndt.com/now/prIgXGFo/playlist.m3u8
中国-成都故事广播,http://livecdn.pull.cdbs.com.cn/live/fm882/playlist.m3u8
中国-北京交通广播,http://cnlive.cnr.cn/hls/bjjtgb.m3u8
中国-北京城市广播,http://cnlive.cnr.cn/hls/bjcsgb.m3u8
中国-北京新闻广播,http://cnlive.cnr.cn/hls/bjxwgb.m3u8
重庆-万州交通广播,http://live.xmcdn.com/live/1678/64.m3u8
重庆-万州综合广播,http://live.xmcdn.com/live/1679/64.m3u8
重庆-重庆音乐广播,http://satellitepull.cnr.cn/live/wxcqyygb/playlist.m3u8
重庆-重庆都市广播,http://satellitepull.cnr.cn/live/wxcqdsgb/playlist.m3u8
重庆-重庆综合广播,http://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
FunkyCornerRadio(China),https://ais-sa2.cdnstream1.com/2447_96.aac
FunkyCornerRadio(China),https://ais-sa2.cdnstream1.com/2447_192.mp3
靖远新闻综合广播,http://live.xmcdn.com/live/2646/64.m3u8
巴彦淖尔综合广播,http://live.xmcdn.com/live/2598/64.m3u8

宁波交通广播,http://live.xmcdn.com/live/649/64.m3u8
宁波音乐广播,http://live.xmcdn.com/live/660/64.m3u8
淄博综合广播,http://live.xmcdn.com/live/828/64.m3u8
黑河综合广播,http://live.xmcdn.com/live/2139/64.m3u8
河源综合广播,http://tmpstream.hyrtv.cn/zhgb/sd/live.m3u8
河源旅游广播,http://tmpstream.hyrtv.cn/lygb/sd/live.m3u8
阳江综合广播,https://live.yjtvw.com:8081/live/fm916.stream_audio/playlist.m3u8
阳江旅游环保广播,https://live.yjtvw.com:8081/live/fm895.stream_audio/playlist.m3u8

中卫综合广播,http://live.xmcdn.com/live/2400/64.m3u8
安徽农村广播,http://satellitepull.cnr.cn/live/wxahncgb/playlist.m3u8
安徽经济广播,http://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8
亳州交通音乐广播,http://zbbf2.ahbztv.com/live/41c.m3u8
亳州综合广播,http://zbbf2.ahbztv.com/live/41a.m3u8
山东经济广播,http://audiolive302.iqilu.com/sdradioJingji/sdradio02/playlist.m3u8
经典105·山东经典音乐广播,http://audiolive302.iqilu.com/sdradioShenghuo/sdradio04/playlist.m3u8
山东音乐广播,http://audiolive302.iqilu.com/sdradioYinyue/sdradio07/playlist.m3u8
深圳宝安频道,http://live.xmcdn.com/live/2644/64.m3u8
宁夏音乐广播,http://satellitepull.cnr.cn/live/wxnxyygb/playlist.m3u8
宁夏新闻广播,http://satellitepull.cnr.cn/live/wxnxxwgb/playlist.m3u8
宁夏旅游广播,http://satellitepull.cnr.cn/live/wxnxdsgb/playlist.m3u8
淄博交通文艺广播,http://live.xmcdn.com/live/817/64.m3u8
山西健康之声,http://live.xmcdn.com/live/2736/64.m3u8
锡林郭勒综合广播,http://satellitepull.cnr.cn/live/wx32nmgxlglhygb/playlist.m3u8
锡林郭勒蒙语广播,http://satellitepull.cnr.cn/live/wx32nmgxlglmygb/playlist.m3u8
浙江经济广播,http://satellitepull.cnr.cn/live/wxzjjjgb/playlist.m3u8
山西文艺广播,http://cnlive.cnr.cn/hls/shanxiwenyiguangbo.m3u8
山西音乐广播,http://cnlive.cnr.cn/hls/shanxiyinyueguangbo.m3u8
山西农村广播,http://cnlive.cnr.cn/hls/shanxinongcunguangbo.m3u8
山西故事广播,http://cnlive.cnr.cn/hls/shanxigushiguangbo.m3u8
山西经济广播,http://cnlive.cnr.cn/hls/shanxijingjiguangbo.m3u8
山西交通广播,http://cnlive.cnr.cn/hls/shanxijiaotongguangbo.m3u8
江西综合新闻广播,http://satellitepull.cnr.cn/live/wx32jiangxxwgb/playlist.m3u8
华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64

车载电台,#genre#

怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
亚洲经典音乐台,http://live.xmcdn.com:80/live/1005/64.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
浙江动听,http://ls.qingting.fm/live/4866.m3u8
四川岷江音乐广播,http://ls.qingting.fm/live/1110.m3u8
北京音乐广播,http://live.xmcdn.com/live/95/64.m3u8

广东音乐广播,http://ls.qingting.fm/live/1260.m3u8
深圳缤纷 FM104.3,http://live.xmcdn.com/live/267/64.m3u8
深圳飞扬音乐971,http://ls.qingting.fm/live/1271.m3u8
深圳快乐1062(交通广播),http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播 FM94.2,http://live.xmcdn.com/live/265/64.m3u8
深圳私家车广播 FM94.2,http://ls.qingting.fm/live/1273.m3u8
深圳先锋898(新闻广播),http://ls.qingting.fm/live/1270.m3u8
深圳星光 FM99.1,http://ls.qingting.fm/live/28132.m3u8
深圳青工广播,http://live.xmcdn.com/live/267/64.m3u8
北京好音乐,http://ls.qingting.fm/live/2131011.m3u8
北京经典,http://live.funhillrm.com/4/sd/live.m3u8
80后音悦台,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
音乐-北京音乐广播,http://cnlive.cnr.cn/hls/bjyygb.m3u8
音乐-黑龙江朝语广播,http://satellitepull.cnr.cn/live/wx32hljcygb/playlist.m3u8
音乐-巴彦淖尔交通广播,http://live.xmcdn.com/live/1096/64.m3u8
音乐-湖北城市之声,http://satellitepull.cnr.cn/live/wx32hubjtgb/playlist.m3u8
潮流音悦台,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
