
央卫频高,#genre#
八大综合频特,http://61.221.215.25:8800/hls/56/index.m3u8
中天娱乐频特,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩频特,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
纬来育乐频特,rtmp://f13h.mine.nu/sat/tv701
纬来日本频特,rtmp://f13h.mine.nu/sat/tv771
纬来体育频特,rtmp://f13h.mine.nu/sat/tv721
博斯魅力频特,rtmp://f13h.mine.nu/sat/md011
DAZN体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN体育贰,rtmp://f13h.mine.nu/sat/tv741
amc电影频英,http://61.221.215.25:8800/hls/43/index.m3u8
ASC搜索频英,http://61.221.215.25:8800/hls/50/index.m3u8
Diso综合频英,http://61.221.215.25:8800/hls/1/index.m3u8
momoTV频特,rtmp://f13h.mine.nu/sat/tv761
东森新闻频道,http://37.27.111.214:8080/live/20/hls.m3u8
tvbs闽南频道,http://37.27.111.214:8080/live/23/hls.m3u8
民视闽南频道,http://37.27.111.214:8080/live/6/hls.m3u8
中视闽南频道,http://37.27.111.214:8080/live/7/hls.m3u8
华视闽南频道,http://37.27.111.214:8080/live/8/hls.m3u8
民视第一频道,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾频道,http://37.27.111.214:8080/live/5/hls.m3u8
三立综合频道,http://37.27.111.214:8080/live/31/hls.m3u8
tvbs欢乐频道,http://37.27.111.214:8080/live/24/hls.m3u8
龙华洋片频道,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮歌厅国,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游频道,http://37.27.111.214:8080/live/10/hls.m3u8
幸福空间频道,http://37.27.111.214:8080/live/26/hls.m3u8
HakkaTV频道,http://37.27.111.214:8080/live/1/hls.m3u8
TiTV原视频道,http://37.27.111.214:8080/live/2/hls.m3u8
动画动漫频道,http://37.27.111.214:8080/live/57/hls.m3u8
Nick动画频壹,http://37.27.111.214:8080/live/12/hls.m3u8
Nick动画频贰,http://37.27.111.214:8080/live/22/hls.m3u8
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
博斯高球频壹,http://37.27.111.214:8080/live/13/hls.m3u8
博斯运动频壹,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限频道,http://37.27.111.214:8080/live/15/hls.m3u8
mTV音乐频道,http://37.27.111.214:8080/live/25/hls.m3u8
HISTORY频道,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影频道,http://37.27.111.214:8080/live/28/hls.m3u8
探案电影频道,http://37.27.111.214:8080/live/11/hls.m3u8
CINEMA-频道,http://37.27.111.214:8080/live/30/hls.m3u8
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
BlOOm-BERg,http://37.27.111.214:8080/live/34/hls.m3u8
DWnews频道,http://37.27.111.214:8080/live/46/hls.m3u8
CNBc_英频道,http://37.27.111.214:8080/live/102/hls.m3u8
互动英語频道,http://37.27.111.214:8080/live/54/hls.m3u8

童年频道,#genre#
圣斗士集解叁,http://lxajh.top/tv/douyu.php?id=10349501
足球小将剧集,http://lxajh.top/tv/douyu.php?id=997925
足球小将轮播,http://lxajh.top/tv/douyu.php?id=11870067
头文字D解说,http://lxajh.top/tv/douyu.php?id=9837291
叮当全集解说,http://lxajh.top/tv/douyu.php?id=9445279
料理小当家集,http://lxajh.top/tv/douyu.php?id=8231658
柯南剧场版集,http://lxajh.top/tv/douyu.php?id=6484910

抖音电台,#genre#
爆改版看预谋,http://dd.rihou.cc:555/mp4?id=lndjlll.mp4
电台粤直播壹,http://101.200.77.82:35455/bilibili/31224575
电台轮直播贰,http://101.200.77.82:35455/douyin/877630039739
电台轮直播叁,http://101.200.77.82:35455/douyin/578755883072
电台轮直播肆,http://101.200.77.82:35455/bilibili/1836716199
电台轮直播伍,http://101.200.77.82:35455/bilibili/26544140
电台轮直播陆,http://101.200.77.82:35455/bilibili/3291055
电台轮直播柒,http://101.200.77.82:35455/bilibili/23765388
电台轮直播捌,http://101.200.77.82:35455/bilibili/266845
电台轮直播玖http://101.200.77.82:35455/bilibili/22748374
电台轮直播拾http://101.200.77.82:35455/douyin/
电台轮播拾壹http://101.200.77.82:35455/douyin/
电台轮播壹贰http://101.200.77.82:35455/douyin/
电台轮播壹叁http://101.200.77.82:35455/bilibili/
电台轮播壹肆http://101.200.77.82:35455/bilibili/
电台轮播壹伍http://101.200.77.82:35455/bilibili/
电台轮播壹陆http://101.200.77.82:35455/bilibili/
电台轮播壹柒http://101.200.77.82:35455/bilibili/
电台轮播壹捌http://101.200.77.82:35455/bilibili/
电台轮播壹玖http://101.200.77.82:35455/bilibili/
电台轮播贰拾http://101.200.77.82:35455/bilibili/
电台轮播贰壹http://101.200.77.82:35455/bilibili/
电台轮播贰贰http://101.200.77.82:35455/bilibili/
电台轮播贰叁http://101.200.77.82:35455/bilibili/
Ray总-抖直播,http://101.200.77.82:35455/douyin/847105707221
dv现场抖直播,http://101.200.77.82:35455/douyin/469457683016
央视网抖直播,http://101.200.77.82:35455/douyin/870887192950
央影网抖直播,http://101.200.77.82:35455/douyin/208823316033
新华社抖直播,http://101.200.77.82:35455/douyin/403447259997
中山网抖直播,http://101.200.77.82:35455/douyin/954175180811
广东4k抖直播,http://101.200.77.82:35455/douyin/450779218335
广竞体育抖播,http://101.200.77.82:35455/douyin/802006140488
广东珠江抖播,http://101.200.77.82:35455/douyin/43311982874
今日关注抖播,http://101.200.77.82:35455/douyin/302453514547
央视新闻抖播,http://101.200.77.82:35455/douyin/282773369501
央视频看抖播,http://101.200.77.82:35455/douyin/50828500437
人民日报抖播,http://101.200.77.82:35455/douyin/35849862298
海南日报抖播,http://101.200.77.82:35455/douyin/33068222133
海南电视抖播,http://101.200.77.82:35455/douyin/402523360291
湖南新闻抖播,http://101.200.77.82:35455/douyin/27594494041

广东频道,#genre#
北京卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.0.2:5146
北京卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.1.13:5146
北京卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.0.3:5146
广东卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.0.27:5146
广东卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.0.66:5146
深圳卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.0.67:5146
深圳卫视频4k,http://rustdesk.szsun.xyz:8088/udp/239.77.1.14:5146
广东珠江电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.1:5146
广东新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.173:5146
广东民生电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.225:5146
广东体育电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.112:5146
广东影视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.217:5146
广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国频道,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州综合频道,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视频道,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东普宁频道,http://121.11.160.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西崇左频道,http://ktzmzfmpnmlucky.317800833.xyz:4022/udp/239.81.0.218:4056
广西天等频道,rtmp://live.gxrb.com.cn/gx/tiandeng
海南新闻频道,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸频道,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南文旅频道,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海口新闻频道,http://183.255.46.4:16080/live/tv1001.m3u8
海口生活频道,http://183.255.46.4:16080/live/tv2502.m3u8
海口城乡频道,http://183.255.46.4:16080/live/tv2503.m3u8
儋州综合频道,http://36009.hlsplay.aodianyun.com/tv_radio_36009/tv_channel_1330.m3u8?auth_key=4854915849-0-0-5cf8df0f6f82fbb8da58b60f011965c3
CCTV-01电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.17:5146
CCTV-02电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.158:5146
CCTV-03电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.169:5146
CCTV-04电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.163:5146
CCTV-05电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.170:5146
CCTV-5+电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.87:5146
CCTV-06电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.171:5146
CCTV-07电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.159:5146
CCTV-08电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.172:5146
CCTV-09电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.160:5146
CCTV-10电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.113:5146
CCTV-11电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.238:5146
CCTV-12电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.109:5146
CCTV-13电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.188:5146
CCTV-14电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.161:5146
CCTV-15电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.239:5146
CCTV-16电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.165:5146
CCTV-17电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.121:5146
CGT英语电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.199:5146
CGT西语电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.221:5146
CGT法语电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.228:5146
CGT阿语电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.200:5146
CGT俄语电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.201:5146
北京卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.4:5146
东方卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.218:5146
浙江卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.33:5146
江苏卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.18:5146
湖南卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.5:5146
广东卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.19:5146
深圳卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.3:5146
安徽卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.92:5146
天津卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.141:5146
山东卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.142:5146
江西卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.219:5146
湖北卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.93:5146
辽宁卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.103:5146
贵州卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.221:5146
四川卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.215:5146
河南卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.229:5146
云南卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.37:5146
重庆卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.162:5146
河北卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.214:5146
东南卫视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.104:5146
黑龙江视电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.6:5146
广东经济电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.85:5146
广东湾区电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.215:5146
广东少儿电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.250:5146
嘉佳卡通电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.179:5146
广州综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.71:5146
广州新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.72:5146
广州影视电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.73:5146
广州法治电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.74:5146
广州竞赛电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.75:5146
深圳都市电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.176:5146
深圳视剧电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.177:5146
深圳财经电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.242:5146
深圳娱乐电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.243:5146
深圳体育电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.128:5146
深圳少儿电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.244:5146
深圳公共电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.178:5146
深圳宝安电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.67:5146
深圳龙岗电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.223:5146
深圳东部电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.224:5146
深圳众创电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.247:5146
深圳移动电视,http://rustdesk.szsun.xyz:8088/udp/239.77.1.175:5146
深圳购物电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.87:5146
韶关新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.117:5146
韶关生活电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.119:5146
湛江新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.141:5146
湛江公共电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.140:5146
揭阳综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.229:5146
揭阳生活电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.251:5146
汕尾新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.25:5146
汕尾文化电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.187:5146
江门综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.201:5146
江门侨乡电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.202:5146
江门教育电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.203:5146
HZTV-壹电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.232:5146
HZTV-贰电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.233:5146
珠海_壹_电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.155:5146
珠海_贰_电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.154:5146
肇庆综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.1:5146
肇庆生活电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.2:5146
河源综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.213:5146
河源公共电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.214:5146
清远新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.33:5146
清远文旅电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.34:5146
云浮综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.253:5146
云浮文旅电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.254:5146
茂名综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.206:5146
茂名公共电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.207:5146
汕头综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.130:5146
汕头经济电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.131:5146
汕头文旅电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.132:5146
佛山公共电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.53:5146
佛山南海电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.54:5146
佛山顺德电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.55:5146
佛山影视电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.56:5146
佛山综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.57:5146
东莞新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.104:5146
东莞资讯电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.105:5146
中山综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.62:5146
香山文化电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.63:5146
中山教育电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.64:5146
徐闻综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.65:5146
佛山公共频道,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海频道,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德频道,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明频道,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水频道,http://php.jdshipin.com:8880/fstv.php?id=fsss
南国都市频道,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视频道,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
梅州生活频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv1.flv
梅州客家频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv2.flv
汕头综合频道,http://211.97.63.3:801/hls/81/index.m3u8
汕头经济频道,http://211.97.63.3:801/hls/82/index.m3u8
汕头体育频道,http://211.97.63.3:801/hls/80/index.m3u8
河源综合频道,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
云浮综合频道,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅频道,https://livestream.oeeee.com/slive/17807.m3u8

梅州移动,#genre#
无线翡翠梅州,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
无线星河梅州,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
无线明珠梅州,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
凤凰中文梅州,http://1b6467f415.iok.la:9931/tsfile/live/1037_1.m3u8
澳亚卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8
澳视澳门梅州,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
东森电影梅州,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
广东卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1010_1.m3u8
广东珠江梅州,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8
广东新闻梅州,http://1b6467f415.iok.la:9931/tsfile/live/1012_1.m3u8
广东公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1013_1.m3u8
广东体育梅州,http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8
广东经济梅州,http://1b6467f415.iok.la:9931/tsfile/live/1016_1.m3u8
广东南方梅州,http://1b6467f415.iok.la:9931/tsfile/live/1017_1.m3u8
广东影视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1018_1.m3u8
广东少儿梅州,http://1b6467f415.iok.la:9931/tsfile/live/1019_1.m3u8
广州综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1137_1.m3u8
广州新闻梅州,http://1b6467f415.iok.la:9931/tsfile/live/1138_1.m3u8
CCTV-01梅州,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8
CCTV-02梅州,http://1b6467f415.iok.la:9931/tsfile/live/1021_1.m3u8
CCTV-03梅州,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV-04梅州,http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8
CCTV-05梅州,http://1b6467f415.iok.la:9931/tsfile/live/1024_1.m3u8
CCTV-5+梅州,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV-06梅州,http://1b6467f415.iok.la:9931/tsfile/live/1026_1.m3u8
CCTV-07梅州,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV-08梅州,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV-09梅州,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV-10梅州,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV-11梅州,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8
CCTV-12梅州,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV-13梅州,http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV-14梅州,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV-15梅州,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8
CCTV-16梅州,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV-17梅州,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8
CGTN-英梅州,http://1b6467f415.iok.la:9931/tsfile/live/1036_1.m3u8
家庭影院梅州,http://1b6467f415.iok.la:9931/tsfile/live/1046_1.m3u8
动作电影梅州,http://1b6467f415.iok.la:9931/tsfile/live/1047_1.m3u8
影迷电影梅州,http://1b6467f415.iok.la:9931/tsfile/live/1126_1.m3u8
湖南卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1058_1.m3u8
浙江卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1059_1.m3u8
江苏卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1060_1.m3u8
东方卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1061_1.m3u8
安徽卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8
北京卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8
天津卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
山东卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8
江西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8
深圳卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1067_1.m3u8
湖北卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8
辽宁卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1069_1.m3u8
黑龙江视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1070_1.m3u8
贵州卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1071_1.m3u8
四川卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
重庆卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1073_1.m3u8
河北卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1074_1.m3u8
东南卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1075_1.m3u8
广西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1082_1.m3u8
吉林卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1076_1.m3u8
中国教育梅州,http://1b6467f415.iok.la:9931/tsfile/live/1077_1.m3u8
金鹰纪实梅州,http://1b6467f415.iok.la:9931/tsfile/live/1078_1.m3u8
河源公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1079_1.m3u8
上海纪实梅州,http://1b6467f415.iok.la:9931/tsfile/live/1080_1.m3u8
云南卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8
陕西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1083_1.m3u8
山西卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1084_1.m3u8
内蒙古视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1085_1.m3u8
青海卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1086_1.m3u8
旅游卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1087_1.m3u8
宁夏卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8
西藏卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8
新疆卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8
甘肃卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1091_1.m3u8
兵团卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1092_1.m3u8
厦门卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8
三少卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1038_1.m3u8
每日影院梅州,http://1b6467f415.iok.la:9931/tsfile/live/1045_1.m3u8
导视频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1048_1.m3u8
卡酷少儿梅州,http://1b6467f415.iok.la:9931/tsfile/live/1054_1.m3u8
金鹰卡通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1055_1.m3u8
炫动卡通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1056_1.m3u8
少儿动画梅州,http://1b6467f415.iok.la:9931/tsfile/live/1057_1.m3u8
五华频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1000_1.m3u8
梅县综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1002_1.m3u8
梅州频_1梅州,http://1b6467f415.iok.la:9931/tsfile/live/1003_1.m3u8
梅州频_2梅州,http://1b6467f415.iok.la:9931/tsfile/live/1004_1.m3u8
蕉岭综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1095_1.m3u8
优优宝贝梅州,http://1b6467f415.iok.la:9931/tsfile/live/1096_1.m3u8
平远综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1097_1.m3u8
丰顺综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1100_1.m3u8
dbtv频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1101_1.m3u8
梅州导视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1102_1.m3u8
冬奧纪实梅州,http://1b6467f415.iok.la:9931/tsfile/live/1103_1.m3u8
嘉佳卡通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
中国交通梅州,http://1b6467f415.iok.la:9931/tsfile/live/1104_1.m3u8
新视觉hd梅州,http://1b6467f415.iok.la:9931/tsfile/live/1105_1.m3u8
欢笑剧场梅州,http://1b6467f415.iok.la:9931/tsfile/live/1106_1.m3u8
都市剧场梅州,http://1b6467f415.iok.la:9931/tsfile/live/1107_1.m3u8
中国天气梅州,http://1b6467f415.iok.la:9931/tsfile/live/1109_1.m3u8
惠州综合梅州,http://1b6467f415.iok.la:9931/tsfile/live/1110_1.m3u8
现代教育梅州,http://1b6467f415.iok.la:9931/tsfile/live/1112_1.m3u8
惠州公共梅州,http://1b6467f415.iok.la:9931/tsfile/live/1114_1.m3u8
求索频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1115_1.m3u8
汽摩频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1119_1.m3u8
山歌频道梅州,http://1b6467f415.iok.la:9931/tsfile/live/1005_1.m3u8
广场舞频梅州,http://1b6467f415.iok.la:9931/tsfile/live/1006_1.m3u8
河源新闻梅州,http://1b6467f415.iok.la:9931/tsfile/live/1121_1.m3u8
